No,GAW ID,WDCGG ID,WIGOS ID,Name,WMO Category,Station Category,Latitude,Longitude,Elevation,Country/Territory,WMO Region,Status,Submit
"6204","BAR","BAR6204","0-20008-0-BAR","Barcarrota","GAW Other elements","fixed station","38.47297","-6.923522","393","Spain","REGION VI (Europe)","Non-reporting"
"6205","NRK","NRK6205","0-20008-0-NRK","Norrköping","GAW Regional","fixed station","58.5830001831","16.1520004272","43","Sweden","REGION VI (Europe)","Operational"
"6206","TRV","TRV6206","0-20008-0-TRV","Tartu-Tõravere","GAW Regional","fixed station","58.2700004578","26.4699993134","70","Estonia","REGION VI (Europe)","Non-reporting"
"6207","SMU","SMU6207","0-20008-0-SMU","Schmuecke","GAW Other elements","fixed station","50.6500015259","10.7700004578","937","Germany","REGION VI (Europe)","Operational"
"6208","RKV","RKV6208","0-20008-0-RKV","Reykjavik","GAW Regional","fixed station","64.127653","-21.903905","52","Iceland","REGION VI (Europe)","Operational"
"6209","SOF","SOF6209","0-20008-0-SOF","Sofia","GAW Regional","fixed station","42.8166656494","23.3833293915","588","Bulgaria","REGION VI (Europe)","Non-reporting"
"6210","UCC","UCC6210","0-20008-0-UCC","Cork","GAW Contributing networks","fixed station","51.8925018311","-8.4944000244","75","Ireland","REGION VI (Europe)","Non-reporting"
"6211","EIB","EIB6211","0-20008-0-EIB","Eibergen","GAW Other elements","fixed station","52.0833320618","6.5666666031","20","Kingdom of the Netherlands","REGION VI (Europe)","Closed"
"6212","VIS","VIS6212","0-20008-0-VIS","Visby","GAW Regional","fixed station","57.6730003357","18.3449993134","49","Sweden","REGION VI (Europe)","Operational"
"6213","","NKV6213","0-20008-0-NKV","Norra Kvill","GAW Other elements","fixed station","57.8166656494","15.5666666031","261","Sweden","REGION VI (Europe)","Operational"
"6214","VDC","VDC6214","0-20008-0-VDC","Viana do Castelo","GAW Regional","fixed station","41.645888","-8.80461","48","Portugal","REGION VI (Europe)","Non-reporting"
"6215","BRS","BRS6215","0-20008-0-BRS","Berezinsky Reserve","GAW Regional","fixed station","54.7299995422","28.3500003815","174","Belarus","REGION VI (Europe)","Operational"
"6216","OXD","OXD6216","0-20008-0-OXD","Oxford","GAW Regional","fixed station","51.75","-1.1799999475","140","United Kingdom of Great Britain and Northern Ireland","REGION VI (Europe)","Closed"
"6217","ZLN","ZLN6217","0-20008-0-ZLN","Zilani","GAW Other elements","fixed station","56.52","25.9185","107","Latvia","REGION VI (Europe)","Closed"
"6218","AWT","AWT6218","0-20008-0-AWT","Aberystwyth","GAW Other elements","fixed station","52","-4","0","United Kingdom of Great Britain and Northern Ireland","REGION VI (Europe)","Non-reporting"
"6219","PLD","PLD6219","0-20008-0-PLD","Plovdiv","GAW Regional","fixed station","42.1166648865","24.4166660309","304","Bulgaria","REGION VI (Europe)","Non-reporting"
"6220","PYE","PYE6220","0-20008-0-PYE","Peyrusse Vieille","GAW Regional","fixed station","43.62","0.18","200","France","REGION VI (Europe)","Non-reporting"
"6221","VIZ","VIZ6221","0-20008-0-VIZ","Viznar","GAW Other elements","fixed station","37.237222","-3.534167","1230","Spain","REGION VI (Europe)","Non-reporting"
"6222","LBR","LBR6222","0-20008-0-LBR","Ladybower","GAW Other elements","fixed station","53.4000015259","-1.75","420","United Kingdom of Great Britain and Northern Ireland","REGION VI (Europe)","Operational"
"6223","PCH","PCH6223","0-20008-0-PCH","Pechora","GAW Regional","fixed station","65.1999969482","57.1666679382","56","Russian Federation","REGION VI (Europe)","Non-reporting"
"6224","KOL","KOL6224","0-20008-0-KOL","St. Koloman","GAW Other elements","fixed station","47.6500015259","13.1999998093","851","Austria","REGION VI (Europe)","Closed"
"6225","EUP","EUP6225","0-20008-0-EUP","Eupen","GAW Other elements","fixed station","50.6333351135","6","295","Belgium","REGION VI (Europe)","Operational"
"6226","ZRN","ZRN6226","0-20008-0-ZRN","Zavodnje","GAW Regional","fixed station","46.2599983215","15","770","Slovenia","REGION VI (Europe)","Operational"
"6227","THU","THU6227","0-20008-0-THU","Thule","GAW Regional","fixed station","76.5166702271","-68.7666702271","200","Denmark","REGION VI (Europe)","Operational"
"6228","ABA","ABA6228","0-20008-0-ABA","Abastumani","GAW Regional","fixed station","41.75","42.75","1650","Georgia","REGION VI (Europe)","Closed"
"6229","CAS","CAS6229","0-20008-0-CAS","Castelo Branco / C.C.","GAW Regional","fixed station","39.825944","-7.47869","386","Portugal","REGION VI (Europe)","Non-reporting"
"6230","SVV","SVV6230","0-20008-0-SVV","Svanvik","GAW Other elements","fixed station","69.4499969482","30.0333328247","30","Norway","REGION VI (Europe)","Operational"
"6231","EDM","EDM6231","0-20008-0-EDM","Eskdalemuir","GAW Regional","fixed station","55.315385","-3.206305","242","United Kingdom of Great Britain and Northern Ireland","REGION VI (Europe)","Operational"
"6232","TRN","TRN6232","0-20008-0-TRN","Trainou (Orléans)","GAW Contributing networks","fixed station","47.9646987915","2.1124999523","131","France","REGION VI (Europe)","Operational","*"
"6233","MOL","MOL6233","0-20008-0-MOL","Mont Louis","GAW Regional","fixed station","42.5","2.1300001144","1650","France","REGION VI (Europe)","Closed"
"6234","PTD","PTD6234","0-20008-0-PTD","Potsdam","GAW Other elements","fixed station","52.3499984741","13.0666666031","89","Germany","REGION VI (Europe)","Closed"
"6235","MRM","MRM6235","0-20008-0-MRM","Murmansk","GAW Regional","fixed station","68.9666671753","33.0499992371","46","Russian Federation","REGION VI (Europe)","Non-reporting"
"6236","LEI","LEI6236","0-20008-0-LEI","Leipzig","GAW Contributing networks","fixed station","51.3525","12.4346","90","Germany","REGION VI (Europe)","Operational"
"6237","SMN","SMN6237","0-20008-0-SMN","Somerton","GAW Other elements","fixed station","51.7666664124","-3.0499999523","55","United Kingdom of Great Britain and Northern Ireland","REGION VI (Europe)","Non-reporting"
"6238","ZAV","ZAV6238","0-20008-0-ZAV","Zavizan","GAW Regional","fixed station","44.8166656494","14.9833335876","1594","Croatia","REGION VI (Europe)","Non-reporting"
"6239","UME","UME6239","0-20008-0-UME","Umeå","GAW Regional","fixed station","63.811000824","20.2399997711","23","Sweden","REGION VI (Europe)","Non-reporting"
"6240","JNS","JNS6240","0-20008-0-JNS","Janiskoski","GAW Regional","fixed station","68.9333343506","28.8500003815","118","Russian Federation","REGION VI (Europe)","Operational"
"6241","BGO","BGO6241","0-20008-0-BGO","Bilogora","GAW Regional","fixed station","45.8833351135","17.2000007629","262","Croatia","REGION VI (Europe)","Closed"
"6242","DST","DST6242","0-20008-0-DST","Starnberg","GAW Other elements","fixed station","48.0166664124","11.3500003815","729","Germany","REGION VI (Europe)","Closed"
"6243","MUB","MUB6243","0-20008-0-MUB","Murchison Bay","GAW Regional","fixed station","80","18","-1","Norway","REGION VI (Europe)","Closed"
"6244","BRD","BRD6244","0-20008-0-BRD","Brindisi","GAW Regional","fixed station","40.6333351135","17.9500007629","5","Italy","REGION VI (Europe)","Closed"
"6245","BAH","BAH6245","0-20008-0-BAH","Barcomb Mills","GAW Regional","fixed station","50.9199981689","0.0500000007","10","United Kingdom of Great Britain and Northern Ireland","REGION VI (Europe)","Non-reporting"
"6246","KLD","KLD6246","0-20008-0-KLD","Keldsnor","GAW Other elements","fixed station","54.7333335876","10.7333335876","9","Denmark","REGION VI (Europe)","Operational"
"6247","ODE","ODE6247","0-20008-0-ODE","Odessa","GAW Regional","fixed station","46.440753","30.770336","42","Ukraine","REGION VI (Europe)","Non-reporting"
"6248","OHP","OHP6248","0-20008-0-OHP","Haute Provence","GAW Regional","fixed station","43.9166679382","5.75","580","France","REGION VI (Europe)","Operational"
"6249","GDF","GDF6249","0-20008-0-GDF","Great Dun Fell","GAW Other elements","fixed station","54.6833343506","-2.4500000477","847","United Kingdom of Great Britain and Northern Ireland","REGION VI (Europe)","Operational"
"6250","VER","VER6250","0-20008-0-VER","Verona","GAW Regional","fixed station","45.3833351135","10.8666667938","67","Italy","REGION VI (Europe)","Closed"
"6251","RGA","RGA6251","0-20008-0-RGA","Riga","GAW Regional","fixed station","57.1899986267","24.25","7","Latvia","REGION VI (Europe)","Closed"
"6252","ZIM","ZIM6252","0-20008-0-ZIM","Zimmerwald","GAW Other elements","fixed station","46.8769187927","7.4652600288","907","Switzerland","REGION VI (Europe)","Non-reporting"
"6253","OSL","OSL6253","0-20008-0-OSL","Oslo","GAW Regional","fixed station","59.9000015259","10.7333335876","50","Norway","REGION VI (Europe)","Non-reporting"
"6254","ALK","ALK6254","0-20008-0-ALK","Aluksne","GAW Other elements","fixed station","57.4396","27.0354","197","Latvia","REGION VI (Europe)","Operational"
"6255","ABD","ABD6255","0-20008-0-ABD","Aberdeen","GAW Other elements","fixed station","57.2000007629","-2.2200000286","69","United Kingdom of Great Britain and Northern Ireland","REGION VI (Europe)","Closed"
"6256","TRU","TRU6256","0-20008-0-TRU","Cubuk II","GAW Regional","fixed station","40.5","33","1169","Türkiye","REGION VI (Europe)","Non-reporting"
"6257","TRA","TRA6257","0-20008-0-TRA","Ankara","GAW Regional","fixed station","39.9500007629","32.8829994202","896","Türkiye","REGION VI (Europe)","Operational"
"6258","DRS","DRS6258","0-20008-0-DRS","Raisting","GAW Other elements","fixed station","47.9","11.1","552","Germany","REGION VI (Europe)","Operational"
"6259","DHW","DHW6259","0-20008-0-DHW","Hohenwestedt","GAW Other elements","fixed station","54.119441","9.711674","75","Germany","REGION VI (Europe)","Closed"
"6260","NOR","NOR6260","0-20008-0-NOR","Norunda","GAW Regional","fixed station","60.086441","17.479455","46","Sweden","REGION VI (Europe)","Operational","*"
"6261","STH","STH6261","0-20008-0-STH","Stockholm","GAW Regional","fixed station","59.3530006409","18.0629997253","30","Sweden","REGION VI (Europe)","Operational"
"6262","ASN","ASN6262","0-20008-0-ASN","Astrakhan","GAW Regional","fixed station","45.75","47.9199981689","-25","Russian Federation","REGION VI (Europe)","Non-reporting"
"6263","STV","STV6263","0-20008-0-STV","Strath Vaich","GAW Regional","fixed station","57.7299995422","-4.7800002098","270","United Kingdom of Great Britain and Northern Ireland","REGION VI (Europe)","Operational"
"6264","KAU","KAU6264","0-20008-0-KAU","Kaunas","GAW Regional","fixed station","54.8838806152","23.8356800079","77","Lithuania","REGION VI (Europe)","Operational"
"6265","BJN","BJN6265","0-20008-0-BJN","Bjørnøya","GAW Other elements","fixed station","74.5","19.0166664124","20","Norway","REGION VI (Europe)","Closed"
"6266","","POT6266","0-20008-0-POT","CNR-IMAA Atmospheric Observatory (CIAO)","GAW Contributing networks","fixed station","40.6010017395","15.7236995697","760","Italy","REGION VI (Europe)","Operational"
"6267","ZAR","ZAR6267","0-20008-0-ZAR","Zaragoza","GAW Other elements","fixed station","41.6279983521","-0.9120000005","249","Spain","REGION VI (Europe)","Non-reporting"
"6268","PNS","PNS6268","0-20008-0-PNS","Peñausende","GAW Other elements","fixed station","41.238889","-5.8975","985","Spain","REGION VI (Europe)","Operational"
"6269","SNS","SNS6269","0-20008-0-SNS","Sierra Nevada Station","GAW Other elements","fixed station","37.0956","-3.3869","2501","Spain","REGION VI (Europe)","Operational"
"6270","LZP","LZP6270","0-20008-0-LZP","Lazaropole","GAW Regional","fixed station","41.8","20.69596","1335.8","North Macedonia","REGION VI (Europe)","Operational"
"6271","MLH","MLH6271","0-20008-0-MLH","Magny-les-Hameaux","GAW Regional","fixed station","48.7299995422","2.0699999332","165","France","REGION VI (Europe)","Closed"
"6272","IPR","IPR6272","0-20008-0-IPR","Ispra","GAW Regional","fixed station","45.8030014038","8.626999855","209","Italy","REGION VI (Europe)","Operational","*"
"6273","SRV","SRV6273","0-20008-0-SRV","Sõrve","GAW Regional","fixed station","57.9166679382","22.0599994659","2","Estonia","REGION VI (Europe)","Closed"
"6274","SON","SON6274","0-20008-0-SON","Sion","GAW Other elements","fixed station","46.2202758789","7.3419442177","483","Switzerland","REGION VI (Europe)","Non-reporting"
"6275","MUC","MUC6275","0-20008-0-MUC","Maisach","GAW Contributing networks","fixed station","48.2089996338","11.2580003738","516","Germany","REGION VI (Europe)","Non-reporting"
"6276","HTJ","HTJ6276","0-20008-0-HTJ","Hietajärvi","GAW Other elements","fixed station","63.1666679382","30.7166671753","173","Finland","REGION VI (Europe)","Non-reporting"
"6277","SDM","SDM6277","0-20008-0-SDM","Shadzhatmaz (Novopyatigorsk)","GAW Regional","fixed station","43.7299995422","42.5999984741","2070","Russian Federation","REGION VI (Europe)","Non-reporting"
"6278","SPC","SPC6278","0-20008-0-SPC","S. Pietro Capofiume","GAW Regional","fixed station","44.6500015259","11.6199998856","11","Italy","REGION VI (Europe)","Closed"
"6279","PMS","PMS6279","0-20008-0-PMS","Paris-Montsouris","GAW Regional","fixed station","48.8199996948","2.3299999237","76","France","REGION VI (Europe)","Non-reporting"
"6280","IVN","IVN6280","0-20008-0-IVN","IVAN SEDLO","GAW Regional","fixed station","43.7700004578","18.0300006866","970","Bosnia and Herzegovina","REGION VI (Europe)","Operational"
"6281","RJP","RJP6281","0-20008-0-RJP","Rojen Peak","GAW Other elements","fixed station","41.7000007629","24.7333335876","1750","Bulgaria","REGION VI (Europe)","Operational"
"6282","CHO","CHO6282","0-20008-0-CHO","Chopok","GAW Regional","fixed station","48.9666671753","19.6000003815","2008","Slovakia","REGION VI (Europe)","Operational"
"6283","BRE","BRE6283","0-20008-0-BRE","Bredkälen","GAW Regional","fixed station","63.8352775574","15.3172225952","410","Sweden","REGION VI (Europe)","Operational"
"6284","CPM","CPM6284","0-20008-0-CPM","Campisàbalos","GAW Other elements","fixed station","41.274167","-3.1425","1360","Spain","REGION VI (Europe)","Operational"
"6285","LZA","LZA6285","0-20008-0-LZA","Lannemezan","GAW Other elements","fixed station","43.128275","0.3674194","592","France","REGION VI (Europe)","Non-reporting"
"6286","DON","DON6286","0-20008-0-DON","Doñana","GAW Regional","fixed station","37.051944","-6.555278","5","Spain","REGION VI (Europe)","Non-reporting"
"6287","OBN","OBN6287","0-20008-0-OBN","Obninsk","GAW Regional","fixed station","55.0992088318","36.6066093445","100","Russian Federation","REGION VI (Europe)","Non-reporting"
"6288","BPL","BPL6288","0-20008-0-BPL","Budapest háttérszennyettség-mérő állomás","GAW Regional","fixed station","47.429351","19.182028","138.1","Hungary","REGION VI (Europe)","Operational"
"6289","SVH","SVH6289","0-20008-0-SVH","Svenska Högarna","GAW Regional","fixed station","59.4420013428","19.5020008087","10","Sweden","REGION VI (Europe)","Operational"
"6290","VDP","VDP6290","0-20008-0-VDP","Vreedepeel","GAW Other elements","fixed station","51.5333328247","5.8499999046","5","Kingdom of the Netherlands","REGION VI (Europe)","Non-reporting"
"6291","HMS","HMS6291","0-20008-0-HMS","High Muffles","GAW Regional","fixed station","54.3300018311","-0.8000000119","267","United Kingdom of Great Britain and Northern Ireland","REGION VI (Europe)","Operational"
"6292","VDL","VDL6292","0-20008-0-VDL","Vindeln","GAW Regional","fixed station","64.2333297729","19.7666664124","225","Sweden","REGION VI (Europe)","Operational"
"6293","BSD","BSD6293","0-20008-0-BSD","Bilsdale","GAW Regional","fixed station","54.359","-1.15","380","United Kingdom of Great Britain and Northern Ireland","REGION VI (Europe)","Non-reporting","*"
"6294","BRN","BRN6294","0-20008-0-BRN","Bern","GAW Other elements","fixed station","46.951210022","7.438729763","550","Switzerland","REGION VI (Europe)","Non-reporting"
"6295","NIA","NIA6295","0-20008-0-NIA","Noia","GAW Regional","fixed station","42.720556","-8.923611","685","Spain","REGION VI (Europe)","Operational"
"6296","","GDS6296","0-20008-0-GDS","Gårdsjön","GAW Other elements","fixed station","58.0499992371","12.0166664124","113","Sweden","REGION VI (Europe)","Non-reporting"
"6297","LIS","LIS6297","0-20008-0-LIS","Lisboa","GAW Regional","fixed station","38.7666664124","-9.1333332062","105","Portugal","REGION VI (Europe)","Closed"
"6298","BIR","BIR6298","0-20008-0-BIR","Birkenes","GAW Regional","fixed station","58.3800010681","8.25","190","Norway","REGION VI (Europe)","Operational","*"
"6299","JCZ","JCZ6299","0-20008-0-JCZ","Jarczew","GAW Regional","fixed station","51.8166656494","21.9833335876","180","Poland","REGION VI (Europe)","Operational"
"6300","LAH","LAH6300","0-20008-0-LAH","Lahemaa","GAW Other elements","fixed station","59.5","25.8999996185","32","Estonia","REGION VI (Europe)","Operational"
"6301","CAR","CAR6301","0-20008-0-CAR","La Cartuja","GAW Regional","fixed station","37.2000007629","-3.5999999046","720","Spain","REGION VI (Europe)","Closed"
"6302","MCR","MCR6302","0-20008-0-MCR","Manchester","GAW Regional","fixed station","53.4700012207","-2.2300000191","76","United Kingdom of Great Britain and Northern Ireland","REGION VI (Europe)","Operational"
"6303","OSN","OSN6303","0-20008-0-OSN","Osen","GAW Regional","fixed station","61.25","11.779999733","440","Norway","REGION VI (Europe)","Closed"
"6304","VJO","VJO6304","0-20008-0-VJO","Val Joyeaux","GAW Regional","fixed station","48.4900016785","2.0199999809","114","France","REGION VI (Europe)","Closed"
"6305","BUR","BUR6305","0-20008-0-BUR","Burugas","GAW Regional","fixed station","42.4666671753","27.4666671753","16","Bulgaria","REGION VI (Europe)","Non-reporting"
"6306","ZBM","ZBM6306","0-20008-0-ZBM","Zagreb-Maksimir","GAW Regional","fixed station","45.8166656494","16.0333328247","121","Croatia","REGION VI (Europe)","Closed"
"6307","VIR","VIR6307","0-20008-0-VIR","Virolahti","GAW Regional","fixed station","60.5333328247","27.6833324432","4","Finland","REGION VI (Europe)","Operational"
"6308","SKR","SKR6308","0-20008-0-SKR","Skreådalen","GAW Regional","fixed station","58.8199996948","6.7199997902","475","Norway","REGION VI (Europe)","Closed"
"6309","PRH","PRH6309","0-20000-0-11520","PRAHA-LIBUS","GAW Regional","fixed station","50.0077777778","14.4469444444","302.04","Czech Republic","REGION VI (Europe)","Operational"
"6310","KSM","KSM6310","0-20008-0-KSM","Samara","GAW Regional","fixed station","53.25","50.4500007629","139","Russian Federation","REGION VI (Europe)","Operational"
"6311","ZOE","ZOE6311","0-20008-0-ZOE","Zöbelboden","GAW Other elements","fixed station","47.8333320618","14.4333333969","899","Austria","REGION VI (Europe)","Operational"
"6312","TTA","TTA6312","0-20008-0-TTA","Angus","GAW Regional","fixed station","56.5551","-2.9858","400","United Kingdom of Great Britain and Northern Ireland","REGION VI (Europe)","Closed"
"6313","UPS","UPS6313","0-20008-0-UPS","Uppsala","GAW Regional","fixed station","59.8499984741","17.5200004578","15","Sweden","REGION VI (Europe)","Closed"
"6314","GAR","GAR6314","0-20008-0-GAR","Garmisch-Partenkirchen","GAW Contributing networks","fixed station","47.476409","11.063139","740","Germany","REGION VI (Europe)","Non-reporting"
"6315","UBG","UBG6315","0-20008-0-UBG","Ulborg","GAW Other elements","fixed station","56.2833328247","8.4333333969","10","Denmark","REGION VI (Europe)","Non-reporting"
"6316","ANG","ANG6316","0-20008-0-ANG","Angra de Heroismo (Açores)","GAW Regional","fixed station","38.6666679382","-27.2166671753","74","Portugal","REGION VI (Europe)","Operational"
"6317","VAV","VAV6317","0-20008-0-VAV","Vavihill","GAW Other elements","fixed station","56.0166664124","13.1499996185","172","Sweden","REGION VI (Europe)","Operational"
"6318","ATS","ATS6318","0-20008-0-ATS","Aliartos","GAW Other elements","fixed station","38.3666648865","23.0833339691","110","Greece","REGION VI (Europe)","Non-reporting"
"6319","HTM","HTM6319","0-20008-0-HTM","Hyltemossa","GAW Regional","fixed station","56.09763","13.41897","115","Sweden","REGION VI (Europe)","Non-reporting","*"
"6320","TBI","TBI6320","0-20008-0-TBI","Tbilisi","GAW Regional","fixed station","41.6833343506","44.9500007629","490","Georgia","REGION VI (Europe)","Closed"
"6321","DMU","DMU6321","0-20008-0-DMU","Murnauer Moos","GAW Other elements","fixed station","47.6500015259","11.1999998093","622","Germany","REGION VI (Europe)","Closed"
"6322","","DAK6322","0-20008-0-DAK","Danki","GAW Regional","fixed station","54.9000015259","37.7999992371","140","Russian Federation","REGION VI (Europe)","Operational"
"6323","SBN","SBN6323","0-20008-0-SBN","Sibton","GAW Regional","fixed station","52.28332901","1.4500000477","46","United Kingdom of Great Britain and Northern Ireland","REGION VI (Europe)","Operational"
"6324","HHE","HHE6324","0-20008-0-HHE","Hohe Warte","GAW Regional","fixed station","48.25","16.3666667938","202","Austria","REGION VI (Europe)","Closed"
"6325","PUI","PUI6325","0-246-0-PUI","Puijo","GAW Contributing networks","fixed station","62.90944","27.65528","306","Finland","REGION VI (Europe)","Operational","*"
"6326","VOR","VOR6326","0-20008-0-VOR","Voronezh","GAW Regional","fixed station","51.9000015259","39.5999984741","145","Russian Federation","REGION VI (Europe)","Non-reporting"
"6327","BSV","BSV6327","0-20008-0-BSV","Vysokoe","GAW Other elements","fixed station","52.3333282471","23.4333324432","163","Belarus","REGION VI (Europe)","Closed"
"6328","NIE","NIE6328","0-20008-0-NIE","Niembro","GAW Other elements","fixed station","43.439167","-4.85","134","Spain","REGION VI (Europe)","Operational"
"6329","SJO","SJO6329","0-20008-0-SJO","Sjöängen","GAW Regional","fixed station","58.7524986267","14.3005552292","128","Sweden","REGION VI (Europe)","Non-reporting"
"6330","BOD","BOD6330","0-20008-0-BOD","Bordeaux","GAW Regional","fixed station","44.8400001526","-0.5299999714","73","France","REGION VI (Europe)","Closed"
"6331","WEI","WEI6331","0-20008-0-WEI","Weissenau","GAW Other elements","fixed station","47.7700004578","9.5799999237","445","Germany","REGION VI (Europe)","Closed"
"6332","SAL","SAL6332","0-20008-0-SAL","University of Salento","GAW Contributing networks","fixed station","40.3349","18.1114","30","Italy","REGION VI (Europe)","Operational"
"6333","PWK","PWK6333","0-20008-0-PWK","Prestwick","GAW Other elements","fixed station","55.5","-4.6100001335","0","United Kingdom of Great Britain and Northern Ireland","REGION VI (Europe)","Non-reporting"
"6334","ERS","ERS6334","0-20008-0-ERS","ERSA","GAW Regional","fixed station","42.9694","9.3803","533","France","REGION VI (Europe)","Closed"
"6335","BTH","BTH6335","0-20008-0-BTH","Bilthoven","GAW Other elements","fixed station","52.1166648865","5.1999998093","5","Kingdom of the Netherlands","REGION VI (Europe)","Closed"
"6336","RMI","RMI6336","0-20008-0-RMI","Uccle","GAW Regional","fixed station","50.7979011536","4.3587598801","100","Belgium","REGION VI (Europe)","Operational"
"6337","VRN","VRN6337","0-20008-0-VRN","Varna","GAW Regional","fixed station","43.2000007629","27.9166660309","41","Bulgaria","REGION VI (Europe)","Non-reporting"
"6338","RDG","RDG6338","0-20008-0-RDG","Reading","GAW Regional","fixed station","51.4399986267","-0.9399999976","66","United Kingdom of Great Britain and Northern Ireland","REGION VI (Europe)","Operational"
"6339","SPB","SPB6339","0-20008-0-SPB","St. Petersburg","GAW Regional","fixed station","59.9666671753","30.2999992371","60","Russian Federation","REGION VI (Europe)","Operational"
"6340","","STL6340","0-20008-0-STL","Stara Lesna","GAW Other elements","fixed station","49.1528015137","20.2910995483","808","Slovakia","REGION VI (Europe)","Operational"
"6341","LOG","LOG6341","0-20008-0-LOG","Logroño","GAW Regional","fixed station","42.4500007629","-2.5","370","Spain","REGION VI (Europe)","Closed"
"6342","SNZ","SNZ6342","0-20008-0-SNZ","Sniezka","GAW Regional","fixed station","50.7333335876","15.7333335876","1603","Poland","REGION VI (Europe)","Operational"
"6343","LVY","LVY6343","0-20008-0-LVY","Lille Valby","GAW Other elements","fixed station","55.6833343506","12.1333332062","10","Denmark","REGION VI (Europe)","Non-reporting"
"6344","OUX","OUX6344","0-20008-0-OUX","Oulanka","GAW Regional","fixed station","66.3199996948","29.3999996185","310","Finland","REGION VI (Europe)","Operational"
"6345","ZBC","ZBC6345","0-20008-0-ZBC","Zagreb-Cric","GAW Regional","fixed station","45.8166656494","15.9833335876","157","Croatia","REGION VI (Europe)","Closed"
"6346","OFF","OFF6346","0-20008-0-OFF","Offagne","GAW Other elements","fixed station","49.8833351135","5.1999998093","420","Belgium","REGION VI (Europe)","Operational"
"6347","RCV","RCV6347","0-20008-0-RCV","Rucava","GAW Regional","fixed station","56.162","21.1732","18","Latvia","REGION VI (Europe)","Operational"
"6348","PIN","PIN6348","0-20008-0-PIN","Pinega","GAW Regional","fixed station","64.6999969482","43.4000015259","28","Russian Federation","REGION VI (Europe)","Operational"
"6349","SES","SES6349","0-20008-0-SES","Sestola","GAW Regional","fixed station","44.229207","10.770905","1030","Italy","REGION VI (Europe)","Operational"
"6350","","RAO6350","0-20008-0-RAO","Råö","GAW Other elements","fixed station","57.4000015259","11.9166669846","10","Sweden","REGION VI (Europe)","Operational"
"6351","SSS","SSS6351","0-20008-0-SSS","Sepstrup Sande","GAW Other elements","fixed station","56.0833320618","9.6000003815","60","Denmark","REGION VI (Europe)","Non-reporting"
"6352","TEL","TEL6352","0-20008-0-TEL","Telavi","GAW Regional","fixed station","41.9333343506","45.4833335876","568","Georgia","REGION VI (Europe)","Closed"
"6353","DOE","DOE6353","0-20008-0-DOE","Öhringen","GAW Other elements","fixed station","49.2333335876","9.4333333969","283","Germany","REGION VI (Europe)","Non-reporting"
"6354","DEM","DEM6354","0-20008-0-DEM","Demokritos Athens","GAW Regional","fixed station","37.9949989319","23.8159999847","270","Greece","REGION VI (Europe)","Operational"
"6355","GRW","GRW6355","0-620-3020-9507","Graciosa","GAW Regional","fixed station","39.0912791","-28.029899","25","Portugal","REGION VI (Europe)","Operational"
"6356","MEL","MEL6356","0-20008-0-MEL","Melpitz","GAW Regional","fixed station","51.53014","12.93386","86","Germany","REGION VI (Europe)","Operational"
"6357","WKF","WKF6357","0-20008-0-WKF","Wicken Fen","GAW Other elements","fixed station","52.2999992371","-0.3000000119","5","United Kingdom of Great Britain and Northern Ireland","REGION VI (Europe)","Operational"
"6358","STP","STP6358","0-20008-0-STP","Stephansplatz","GAW Regional","fixed station","48.2166671753","16.3833332062","171","Austria","REGION VI (Europe)","Closed"
"6359","BRK","BRK6359","0-20008-0-BRK","Bracknell","GAW Regional","fixed station","51.3800010681","-0.7799999714","70","United Kingdom of Great Britain and Northern Ireland","REGION VI (Europe)","Closed"
"6360","THW","THW6360","0-20008-0-THW","Thalwil","GAW Regional","fixed station","47.2919998169","8.5550003052","515","Switzerland","REGION VI (Europe)","Closed"
"6361","ARG","ARG6361","0-20008-0-ARG","Chisinau","GAW Regional","fixed station","47.0013","28.8156","205","Republic of Moldova","REGION VI (Europe)","Operational"
"6362","PUJ","PUJ6362","0-20008-0-PUJ","Puntijarka","GAW Regional","fixed station","45.9166679382","15.9666662216","988","Croatia","REGION VI (Europe)","Non-reporting"
"6363","DHF","DHF6363","0-20008-0-DHF","Hof","GAW Other elements","fixed station","50.3166656494","11.8833332062","568","Germany","REGION VI (Europe)","Closed"
"6364","LUL","LUL6364","0-20008-0-LUL","Luleå","GAW Regional","fixed station","65.5439987183","22.111000061","32","Sweden","REGION VI (Europe)","Operational"
"6365","CLZ","CLZ6365","0-20008-0-CLZ","Central Forest","GAW Regional","fixed station","56.5999984741","32.7999992371","260","Russian Federation","REGION VI (Europe)","Non-reporting"
"6366","CAE","CAE6366","0-20008-0-CAE","Cagliari/Elmas","GAW Regional","fixed station","39.25","9.0500001907","4","Italy","REGION VI (Europe)","Closed"
"6367","MUR","MUR6367","0-20008-0-MUR","Murcia","GAW Regional","fixed station","38","-1.1699999571","69","Spain","REGION VI (Europe)","Non-reporting"
"6368","CBR","CBR6368","0-20008-0-CBR","Camborne","GAW Regional","fixed station","50.2166671753","-5.3166666031","88","United Kingdom of Great Britain and Northern Ireland","REGION VI (Europe)","Non-reporting"
"6369","TAN","TAN6369","0-20008-0-TAN","Tange","GAW Other elements","fixed station","56.3499984741","9.6000003815","13","Denmark","REGION VI (Europe)","Non-reporting"
"6370","COG","COG6370","0-20008-0-COG","Belsk","GAW Regional","fixed station","51.8400001526","20.7900009155","180","Poland","REGION VI (Europe)","Operational"
